nd,number,date,organ,year,basin,species,area,quota_type,legal_name,inn,share_pct,volume_tons,contract_no,contract_date_start,contract_date_end
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «БИОС-АРКТИК»,5191312712,,0.161,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «ВИРМА»,1001082008,,1.234,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «ГЕЛА»,5105003590,,2.044,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «ЗВЕЗДА МОРЯКА»,5190910910,,0.546,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО КОМПАНИЯ «АНДРОМЕДА»,5191402420,,0.158,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО КОМПАНИЯ «АНДРОМЕДА»,5191402420,,0.67,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО КОМПАНИЯ «АНДРОМЕДА»,5191402420,,0.147,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО КОМПАНИЯ «АНДРОМЕДА»,5191402420,,0.13,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «КОМПАНИЯ ЛКТ»,5193410948,,2.278,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО КОМПАНИЯ «МУРМАН СИФУД»,5193410761,,1.741,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО КОМПАНИЯ «МУРМАН СИФУД»,5193410761,,0.325,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «КОТЛАСРЫБПРОМ»,2904011867,,0.083,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «МЕГРА»,2917126142,,0.304,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «МУРМАНФИШПРОДАКТС»,5191324796,,0.94,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «НЕНЕЦКИЙ РЫБАКСОЮЗ»,8300003670,,0.204,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «НОРД-КАП»,5193400971,,0.948,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «НОРД ПИЛИГРИМ»,5191315872,,1.925,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «ОКЕАНПРОМ»,7806440151,,0.087,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «ПЕРСЕЙ»,5191308586,,0.247,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «ПОМОР СИФУД»,2901251074,,0.44,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «РК «БРИЗ»,2901099020,,0.065,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «РК «ВИРМА»,1011008571,,0.183,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «РК «ВИРМА»,1011008571,,3.755,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «РК ЗАРЯ»,5190181619,,0.313,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «РК ЗАРЯ»,5190181619,,0.288,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «РК ЗАРЯ»,5190181619,,1.328,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «РК ЗАРЯ»,5190181619,,0.065,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «РК ПУТИНА»,2902063524,,0.523,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «РК ПУТИНА»,2902063524,,0.196,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «СААМИ»,5193410419,,2.885,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «СЕВНАУЧФЛОТ»,2917002250,,0.168,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «СОГЛАСИЕ»,1002006360,,0.635,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «ЯГРЫ»,2901069731,,1.55,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ПАО «МУРМАНСКИЙ ТРАЛОВЫЙ ФЛОТ» ИЛИ ПАО «МТФ»,5100000010,,0.01,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ПАО «МУРМАНСКИЙ ТРАЛОВЫЙ ФЛОТ» ИЛИ ПАО «МТФ»,5100000010,,4.966,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,РК «БЕЛОМОРСКИЙ РЫБАК»,5190306152,,0.613,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,РК «ПОНОЙ-ЛАХТА»,5106090010,,0.397,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,РЫБОЛОВЕЦКИЙ КОЛХОЗ «ЗАРЯ СЕВЕРА»,1011007024,,0.143,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,«СПК РК «АНДЕГ»,8300080121,,0.843,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,СПК «РК «БЕЛОМОР»,2921001636,,0.206,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,СПК РК «ВСХОДЫ КОММУНИЗМА»,5111000421,,2.051,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,«СПК РК «ЗАПОЛЯРЬЕ»,8300080107,,0.128,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,«СПК-РК«ИМЕНИ В.И. ЛЕНИНА»,8300080160,,0.529,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,СПК РК «МУРМАН»,5110330018,,0.585,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,СПК РК «ОСВОБОЖДЕНИЕ» АРКС,2917000206,,1.344,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,«СПК РК «ПОБЕДА»,8300080139,,0.266,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,СПК - РК «РОДИНА»,8300080153,,0.271,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,СПК «РК «СЕВЕР»,2917000164,,0.631,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,СПК РК «СЕВЕРНАЯ ЗВЕЗДА»,5116040354,,0.175,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,«СПК РК «СЕВЕРНЫЙ ПОЛЮС»,8300080114,,0.215,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,«СПК РК «СУЛА»,8300080146,,0.261,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,СПК РК «ЧАПОМА»,5111002203,,0.339,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,СПК РК «ЭНЕРГИЯ»,5105090018,,0.356,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ФГУП «НАЦРЫБРЕСУРС»,7702252795,,0.431,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «АЛЬТЕРНАТИВА»,1018005330,,4.326,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «АОВК»,2901138167,,0.027,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «АТЛАНТРЫБФЛОТ»,3905000203,,1.389,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «АТЛАС»,2921128720,,1.068,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «АТЛАС»,2921128720,,0.524,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «АТЛАС»,2921128720,,0.511,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «АТЛАС»,2921128720,,0.862,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «АТФ»,2901128602,,7.082,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «КАРАТ-1»,5190303200,,3.823,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «КАРЕЛЬСКИЕ МОРЕПРОДУКТЫ» ИЛИ АО«КМП»,1011005348,,1.753,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «МОРСКОЕ СОДРУЖЕСТВО»,5193103376,,0.436,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «МУРМАНРЫБФЛОТ 2»,5193104122,,1.294,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «МУРМАНСЕЛЬДЬ 2»,5193104130,,0.199,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «МУРМАНСЕЛЬДЬ 2»,5193104130,,2.793,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «МУРМАНСКИЙ ГУБЕРНСКИЙ ФЛОТ» ИЛИ АО «МГФ»,5191431188,,0.105,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО НПП «ВЕГА»,5190500022,,2.154,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «РПФ ВАРИАНТ»,7728048794,,1.27,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «РПФ ВАРИАНТ»,7728048794,,0.162,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «РЫБОЛОВЕЦКАЯ КОМПАНИЯ «СОГРА» ИЛИ АО «РК «СОГРА»,2917001834,,3.341,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «РЫБПРОМИНВЕСТ» ИЛИ АО «РПИ»,5190405869,,0.133,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «РЫБПРОМИНВЕСТ» ИЛИ АО «РПИ»,5190405869,,4.711,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «СЕВРЫБКОМФЛОТ»,5190089081,,0.221,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «СТРЕЛЕЦ»,5191407604,,2.947,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «ТАУРУС»,5191407587,,4.351,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «ЭРИДАН»,5190103233,,2.715,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,КОЛХОЗ «БЕЛОМОР»,1011007070,,0.334,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «АКМТ»,5190409687,,0.002,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «АРГО-М»,5191324764,,0.311,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «АРКТИКПАК»,5191309710,,0.063,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «АРКТИКФЛОТ»,5193404006,,0.502,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «АРКТИКФЛОТ»,5193404006,,0.614,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «АРКТИКХОЛДИНГ»,5190045775,,0.326,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «БИОС-АРКТИК»,5191312712,,0.157,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «ВИРМА»,1001082008,,1.183,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «ГЕЛА»,5105003590,,1.773,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «ЗВЕЗДА МОРЯКА»,5190910910,,0.296,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО КОМПАНИЯ «АНДРОМЕДА»,5191402420,,0.164,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО КОМПАНИЯ «АНДРОМЕДА»,5191402420,,0.636,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО КОМПАНИЯ «АНДРОМЕДА»,5191402420,,0.143,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО КОМПАНИЯ «АНДРОМЕДА»,5191402420,,0.036,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «КОМПАНИЯ ЛКТ»,5193410948,,2.261,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО КОМПАНИЯ «МУРМАН СИФУД»,5193410761,,2.164,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО КОМПАНИЯ «МУРМАН СИФУД»,5193410761,,0.388,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «КОТЛАСРЫБПРОМ»,2904011867,,0.044,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «МЕГРА»,2917126142,,0.303,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «МУРМАНФИШПРОДАКТС»,5191324796,,1.177,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «НЕНЕЦКИЙ РЫБАКСОЮЗ»,8300003670,,0.211,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «НОРД-КАП»,5193400971,,0.827,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «НОРД ПИЛИГРИМ»,5191315872,,2.039,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «ОКЕАНПРОМ»,7806440151,,0.08,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «ПЕРСЕЙ»,5191308586,,0.17,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «ПОМОР СИФУД»,2901251074,,0.423,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «РК «БРИЗ»,2901099020,,0.036,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «РК «ВИРМА»,1011008571,,0.259,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «РК «ВИРМА»,1011008571,,3.077,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «РК ЗАРЯ»,5190181619,,0.237,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «РК ЗАРЯ»,5190181619,,0.35,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «РК ЗАРЯ»,5190181619,,1.396,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «РК ЗАРЯ»,5190181619,,0.007,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «РК ЗАРЯ»,5190181619,,0.025,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «РК ПУТИНА»,2902063524,,0.311,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «РК ПУТИНА»,2902063524,,0.164,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «СААМИ»,5193410419,,2.506,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «СЕВНАУЧФЛОТ»,2917002250,,0.168,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «СОГЛАСИЕ»,1002006360,,0.697,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «ЯГРЫ»,2901069731,,1.925,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ПАО «МУРМАНСКИЙ ТРАЛОВЫЙ ФЛОТ» ИЛИ ПАО «МТФ»,5100000010,,1.703,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,РК «БЕЛОМОРСКИЙ РЫБАК»,5190306152,,0.815,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,РК «ПОНОЙ-ЛАХТА»,5106090010,,0.513,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,РЫБОЛОВЕЦКИЙ КОЛХОЗ «ЗАРЯ СЕВЕРА»,1011007024,,0.125,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,«СПК РК «АНДЕГ»,8300080121,,0.673,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,СПК «РК «БЕЛОМОР»,2921001636,,0.185,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,СПК РК «ВСХОДЫ КОММУНИЗМА»,5111000421,,1.968,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,«СПК РК «ЗАПОЛЯРЬЕ»,8300080107,,0.116,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,«СПК-РК«ИМЕНИ В.И. ЛЕНИНА»,8300080160,,0.516,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,СПК РК «МУРМАН»,5110330018,,0.707,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,СПК РК «ОСВОБОЖДЕНИЕ» АРКС,2917000206,,0.715,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,«СПК РК «ПОБЕДА»,8300080139,,0.249,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,СПК - РК «РОДИНА»,8300080153,,0.321,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,СПК «РК «СЕВЕР»,2917000164,,0.527,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,СПК РК «СЕВЕРНАЯ ЗВЕЗДА»,5116040354,,0.231,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,«СПК РК «СЕВЕРНЫЙ ПОЛЮС»,8300080114,,0.21,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,«СПК РК «СУЛА»,8300080146,,0.227,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,СПК РК «ЧАПОМА»,5111002203,,0.32,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,СПК РК «ЭНЕРГИЯ»,5105090018,,0.384,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ФГУП «НАЦРЫБРЕСУРС»,7702252795,,0.356,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,АО «АОВК»,2901138167,,368.464,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,АО «АТЛАНТРЫБФЛОТ»,3905000203,,460.39,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,АО «АТФ»,2901128602,,460.39,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,АО «АТФ»,2901128602,,460.39,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,АО «АТФ»,2901128602,,460.39,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,АО «РЫБОЛОВЕЦКАЯ КОМПАНИЯ «СОГРА» ИЛИ АО «РК «СОГРА»,2917001834,,315.41,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,АО «РЫБПРОМИНВЕСТ» ИЛИ АО «РПИ»,5190405869,,460.39,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,АО «СТРЕЛЕЦ»,5191407604,,306.927,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,АО «ЭРИДАН»,5190103233,,306.927,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «ГЛОБУС»,2901287730,,306.927,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «ГРУППА «БАРЕНЦ»,1001206119,,368.464,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «КОМПАНИЯ ЛКТ»,5193410948,,460.39,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО КОМПАНИЯ «МУРМАН СИФУД»,5193410761,,368.464,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «МУРМАНСТРОЙ»,5190188460,,215.001,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «ПАРК»,5190005317,,91.926,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «ПАРК»,5190005317,,76.605,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «ПРИЧАЛ-Л»,5190045302,,76.605,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО ПТФ «КАРЕЛРЫБА»,1001081999,,98.004,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «РК «ВИРМА»,1011008571,,306.927,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «РК «ПОЛЯРНОЕ МОРЕ+»,5105093964,,368.464,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «РУССКАЯ ТРЕСКА»,5190072546,,368.464,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «РУССКАЯ ТРЕСКА»,5190072546,,179.167,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,ООО «РЫБОТОРГОВАЯ СЕТЬ»,1002007733,,368.464,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «АОВК»,2901138167,,701.682,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «АТЛАНТРЫБФЛОТ»,3905000203,,876.741,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «АТФ»,2901128602,,876.741,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «АТФ»,2901128602,,876.741,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «АТФ»,2901128602,,876.741,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «РЫБОЛОВЕЦКАЯ КОМПАНИЯ «СОГРА» ИЛИ АО «РК «СОГРА»,2917001834,,600.65,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «РЫБПРОМИНВЕСТ» ИЛИ АО «РПИ»,5190405869,,876.741,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «СТРЕЛЕЦ»,5191407604,,584.494,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,АО «ЭРИДАН»,5190103233,,584.494,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «ГЛОБУС»,2901287730,,584.494,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «ГРУППА «БАРЕНЦ»,1001206119,,701.682,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «КОМПАНИЯ ЛКТ»,5193410948,,876.741,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО КОМПАНИЯ «МУРМАН СИФУД»,5193410761,,701.682,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «МУРМАНСТРОЙ»,5190188460,,409.435,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «ПАРК»,5190005317,,175.059,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «ПАРК»,5190005317,,145.882,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «ПРИЧАЛ-Л»,5190045302,,145.882,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО ПТФ «КАРЕЛРЫБА»,1001081999,,186.633,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «РК «ВИРМА»,1011008571,,584.494,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «РК «ПОЛЯРНОЕ МОРЕ+»,5105093964,,701.682,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «РУССКАЯ ТРЕСКА»,5190072546,,701.682,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «РУССКАЯ ТРЕСКА»,5190072546,,341.196,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Треска,,Промышленная,ООО «РЫБОТОРГОВАЯ СЕТЬ»,1002007733,,701.682,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,АО «АТЛАС»,2921128720,,0.231,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,АО «АТЛАС»,2921128720,,0.116,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,АО «АТЛАС»,2921128720,,0.111,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,АО «АТЛАС»,2921128720,,0.175,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,АО «МУРМАНСКИЙ ГУБЕРНСКИЙ ФЛОТ» ИЛИ АО «МГФ»,5191431188,,1.155,,,
,,,calculations.fish.gov.ru,2026,Северный бассейн,Пикша,,Промышленная,АО «НОРД-ВЕСТ Ф.К.»,5190909506,,0.409,,,
